α,β,γ,δ,σ,ftrace,startguess
0.013331056829609856,0.006214508910174094,0.9999999946492379,0.03233623856975065,0.9999999997075658,12285.17541372714,4
0.013331056846581674,0.006214508955111415,0.9999999951983555,0.032336238590059,0.9999999997378735,12285.175401742814,4
0.013331056846581674,0.006214508955111415,0.9999999951983555,0.032336238590059,0.9999999997378735,12285.175401742814,4
0.025000975,0.8750001250000001,0.225000775,0.975000025,0.575000425,294061.07152167393,5
0.044102271483649313,0.8900348896241258,0.23851439021492668,0.9500250499750001,0.7262575975938181,183889.14189205298,5
0.04781287115598452,0.8175994312395266,0.1965672822772666,0.637775261126146,0.8161970565205252,144655.40203903557,5
0.10400755854159452,0.7547522146784145,0.1939964715181325,0.5209760322707676,0.9998161970565206,96318.07927909437,5
0.10405283655931641,0.7543003673086551,0.19383544101138292,0.5194902027857474,0.9999080066267886,96296.68563184969,5
0.10414149540988998,0.7532546729398178,0.19346019863230485,0.5160343371216453,0.9999539573167077,96279.00389350476,5
0.10644657511637125,0.7264324823565602,0.18385928019311037,0.4272855093412632,0.9999769556370122,96042.92641651168,5
0.11879493510928965,0.6655267121159261,0.16683206711185664,0.25158769340114295,0.9999156500559293,95604.93739331269,5
0.1670138494416053,0.38571037069782677,0.20707859373593213,0.1850831829775793,0.999974366617922,95406.46158574513,5
0.1292819562352999,0.3214849456236538,0.14422786764004636,0.09263463258027843,0.9999753846832419,95079.44736275125,5
0.10349765015472731,0.24669632334975405,0.037303399498341994,9.363363258024782e-5,0.9999783559851255,94500.19090563421,5
0.10177503349507938,0.2411706041115613,0.036268169461113574,0.00035181439694214847,0.9999793249637478,94471.37981999641,5
0.05093890376428723,0.21785942801633681,0.03184960742292128,0.00600269756007954,0.9999821917680802,94326.4833794235,5
0.08847267224807939,0.1373933363280917,0.014216961598411012,0.003870905505768432,0.9999907765166377,93282.24028648855,5
0.04428107196016374,0.13182840944228383,0.01344608562154808,0.0032157096096831076,0.9999910024455222,93212.42913723682,5
0.022163176016061954,0.12848004031973673,0.012182257531172427,0.0020653480357507473,0.9999911982613346,93095.38435660914,5
0.01337187886600038,0.12708422223879695,0.010919198573890912,0.0010342061918932489,0.9999914465585342,92978.49553288851,5
0.007938312062909618,0.1268518964986986,0.009276862473219858,2.0332061918932297e-6,0.9999916824506071,92832.4937898805,5
0.007990844348352517,0.11873765861276155,0.004643569167846539,9.90240980496889e-6,0.9999929665820247,92525.94898275635,5
0.008832738555041002,0.10465270439578497,0.004722559116957237,1.0089024098050433e-6,0.9999950075499116,92372.77038291148,5
0.011641875618607089,0.064122025278402,0.004921191108193876,2.9547328953627006e-6,0.999999378777928,91450.66759696527,5
1.2640875618606662e-5,0.0501456958456745,0.004964290742610005,1.5885086161827485e-6,0.9999994522932129,90871.85876467307,5
0.0010077843336277457,0.033429794320988956,0.005041474453332711,1.0005885086161826e-6,0.9999996881832408,89649.53992443168,5
2.0067843336272692e-6,0.029938589852858712,0.005082123165126387,1.004696884527408e-6,0.9999997179573559,89307.30161323393,5
3.2271781848924863e-6,0.029897884726602448,0.005082822068933398,1.004705920179641e-6,0.9999997183479505,89302.88481942916,5
0.2618095592476064,0.0503941355960265,0.005567850154432391,1.0291688373222445e-6,0.9999997647202236,86939.76986577877,5
0.26231290461844003,0.05021135053507518,0.0055032464439912256,1.0000291688373222e-6,0.9999997695157036,86871.96178970081,5
0.2813356509763682,0.043377504277606525,0.0030852383976843643,1.1523839452166518e-6,0.9999987360417524,82425.52404245196,5
0.28393320501657326,0.04289792161290756,0.0028933419878698994,1.0001523839452167e-6,0.9999986968574215,81316.7921855926,5
0.2955204856458198,0.04075802525514391,0.002064722461069617,1.000772840351987e-6,0.9999995172107128,71611.75299231312,5
0.2965263862308999,0.04032042381046019,0.001988168262119888,1.000000772840352e-6,0.9999995840160169,66671.23062644197,5
0.29358590407568097,0.040216616846984146,0.0021953201986046646,1.0000041220869556e-6,0.9999996093121343,61539.458682450815,5
0.34371601480091546,0.040705057400378664,0.0007235353020086563,1.000010863392195e-6,0.9999997430001842,24690.75351639525,5
0.368167382303323,0.04203125555013942,0.0003004288764370709,1.000021528953185e-6,0.9999996638094395,14842.05483947918,5
0.3856448596363383,0.043811187562953206,0.0002422494917030255,1.002450669957665e-6,0.9999997629700853,14518.794591664811,5
0.36377450883111856,0.04135303774507289,0.00024680709987100495,1.0000024506699577e-6,0.9999998043070418,14479.078004712452,5
0.34415524111378315,0.03917121311385722,0.0002577649893936853,1.0000036808981225e-6,0.9999998041813419,14470.380410635435,5
0.3136022503265096,0.035727916809214826,0.000264121732104134,1.0012737185941405e-6,0.9999998363544068,14424.652161136873,5
0.2735342097110715,0.03124905742846034,0.0002857493705598029,1.0000012737185942e-6,0.999999934226039,14404.523375190722,5
0.25768529420685476,0.02948130128715233,0.00029753228771329886,1.0000014343324751e-6,0.9999999341878674,14399.247779970294,5
